id,title,channel,url,published_date,description,language,view_count,like_count,dislike_count,comment_count,relevance,data_skills,skills
TanT0vHE4HU,Unsupervised machine learning: KNN case study,abhishek bhaste,https://youtube.com/watch?v=TanT0vHE4HU,2021-04-03T15:15:41Z,,,46,0,2,0,16.0,Unsupervised Machine Learning,Supervised Machine Learning; Unsupervised Machine Learning
Te8mhA-lEQI,What is AWS Machine Learning? | AWS Machine Learning Certification,Thought of AI,https://youtube.com/watch?v=Te8mhA-lEQI,2021-02-03T06:56:17Z,This video gives thorough information related to the certification provided by AWS for aspiring ML Engineers as well as Data Scientists.,,932,61,1,4,28.0,Data Cleansing,Amazon Web Service (AWS); Machine Learning; Video
TiyepxntuEE,What is NATURAL LANGUAGE PROCESSING? NLP Fully Explained!!,Analytics Jobs,https://youtube.com/watch?v=TiyepxntuEE,2020-11-17T09:30:11Z,Natural language processing is presently among the main effective program parts for deep learning. Watch the full video to know more about What is natural ...,,57,2,1,0,41.0,Natural Language Processing (NLP),Analytical; Deep Learning; Engineering; Facebook; Instagram; LinkedIn; Natural Language Processing (NLP); Twitter; Video
Tl5L8r0nG0s,Types of Machine Learning | Supervised Unsupervised SemiSupervised Reinforcement | Machine Learning,AI with Ashok,https://youtube.com/watch?v=Tl5L8r0nG0s,2021-03-11T13:56:45Z,Types of Machine Learning | Supervised Unsupervised SemiSupervised Reinforcement | Machine Learning Tutorial Tags: supervised vs unsupervised vs ...,en-IN,132,9,0,4,39.0,Unsupervised Machine Learning,Classification; Machine Learning Algorithm; Mathematics; Regression; Reinforcement Learning; Semi-supervised Learning; Supervised Learning; Unsupervised Learning
Tobe30SLkU0,AI in E-Commerce Explained for Beginners | Learn Artificial Intelligence,AI Sciences,https://youtube.com/watch?v=Tobe30SLkU0,2021-05-14T11:56:26Z,Get a look at our course on data science and AI here: https://bit.ly/3thtoUJ ▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭ The Python Codes are ...,en,603,11,0,1,10.0,Artificial Intelligence (AI),Artificial Intelligence (AI); Computer Science; Data Science; Facebook; Github; LinkedIn; Machine Learning; Microsoft; Objective-C; Python; Statistics; Video; Youtube; eCommerce
TpQtD7ONfxQ,Multivariate Time series using Vector Autoregression (VAR),AIEngineering,https://youtube.com/watch?v=TpQtD7ONfxQ,2020-12-22T13:00:18Z,datascience #machinelearning #timeseries Detailed video on ADF test - https://www.youtube.com/watch?v=YNm0h-qZo9g Detailed video on granger causality ...,en,9844,169,4,27,29.0,Time Series Analysis,Autoregressive (AR) Model; Forecasting; Granger Causality; Statistical Hypothesis Testing; Statistical Model; Time Series Analysis; Variable; Vector Autoregression (VAR); Video; Youtube
TuLy-hl9Zyo,AUTOMATED CASH FLOW SHEET: Learn how to make Cash Flow Statement/Dashboard - Advanced Excel Formulas,Microsoft Excel Learning,https://youtube.com/watch?v=TuLy-hl9Zyo,2021-06-07T15:55:56Z,AUTOMATED CASH FLOW REPORT In this video tutorial you will learn how to make an automated Cash Flow Report in excel with the help of advanced excel ...,hi,322,11,0,2,28.0,Dashboard,Analysis; Arts; Chart; Dash; Dashboard; Database; Email; Facebook; Forecasting; Formatting; Golang; Instagram; Links; Microsoft Excel; Page Setup; Pivot Table; Presentation; Reporting; Sorting; Subtraction; Training; User Interface (UI); Video; Youtube; Zoom
TzWla9f9VCY,Learn JavaScript In Arabic 2021 - #014 - String Syntax And Character Escape Sequences,Elzero Web School,https://youtube.com/watch?v=TzWla9f9VCY,2021-06-02T21:45:48Z,String Syntax And Character Escape Sequences Study Plan: https://elzero.org/javascript-bootcamp-2021-study-plan Code & Notice: ...,en-US,12740,919,1,13,36.0,JavaScript,Facebook; JavaScript; Sequence; Syntax; Twitter; Video
U-FCSxpbfnI,Statistics &amp; Probability Interview Questions For Data Science | Data Science Training | Simplilearn,Simplilearn,https://youtube.com/watch?v=U-FCSxpbfnI,2021-01-20T14:59:23Z,"Mathematics is the core of data science. This video on mathematics interview questions for data scientists will help you understand the top statistics, probability, ...",en,7970,209,5,9,21.0,Statistics,Android; Collaboration; Data Science; Economics; Facebook; Graphics Processing Unit (GPU); Linear Algebra; LinkedIn; Machine Learning; Mathematics; Probability; Python; R; Statistics; Training; Twitter; Video; iOS
U0bIOCUmDy4,HR Database Management System | DBMS | DBMS Tutorial For Beginners | Great Learning,Great Learning,https://youtube.com/watch?v=U0bIOCUmDy4,2020-10-24T12:01:31Z,"Get your free certificate of completion for the My SQL Basics Course, Register Now: http://glacad.me/MySQLCourse Today, we have data present everywhere ...",en-IN,3436,72,1,12,6.0,Database Management System (DBMS),Artificial Intelligence (AI); Big Data Analysis; Big Data Analytics; Blogging; Cybersecurity; Data Manipulation; Data Science; Database Management System; Dataset; Decision Making; Facebook; Human Resource (HR); LinkedIn; Machine Learning; Microsoft Access; Rally; Structured Query Language (SQL); Table; Telegram; Video
U89aUa_bVBE,Should You Learn Javascript in 2021,Devslopes,https://youtube.com/watch?v=U89aUa_bVBE,2021-02-04T19:57:28Z,Want to become a PAID developer? Apply for Devslopes Academy: https://bit.ly/3bRGXmr.,en,14255,828,10,48,2.0,JavaScript,JavaScript
UE_fdyGpnUE,"Q&amp;A: Machine Learning, Deep Learning, Computer Vision, and Natural Language Processing",Produvia,https://youtube.com/watch?v=UE_fdyGpnUE,2020-11-10T11:01:31Z,"Slava Kurilyak, Founder/CEO at Produvia, answers community and audience questions about machine learning, deep learning, computer vision, and natural ...",,32,0,0,0,50.0,Computer Vision,Accuracy; Artificial Intelligence (AI); Azure Machine Learning; Computer Vision; Data Science; Database; Deep Learning; MongoDB; Natural Language Processing (NLP); Neural Network; Programming; Training
UEuyoKciwt0,Write Your First R Code &amp; Learn to Perform Basic Math. Operations | No Coding Prerequisite,Rlytical,https://youtube.com/watch?v=UEuyoKciwt0,2021-03-10T07:15:51Z,The following topics are discussed in this video: 1. Quick recap of last video [https://youtu.be/ZOJHBYhmD2I] (00:11) 2. List of topics for this video (00:32) 3.,,88,11,0,6,43.0,R,Arithmetic; Coding; Data Analysis; Programming; R; RStudio; Video; Writing
UGj0bOYPdCw,Why Learn Python in 2021?,365 Data Science,https://youtube.com/watch?v=UGj0bOYPdCw,2021-01-13T15:00:20Z,Download Our Free Data Science Career Guide: https://bit.ly/3oH4XxN Sign up for Our Complete Data Science Training with 57% OFF: https://bit.ly/39rX3lB ...,en,27700,715,16,17,8.0,Python,C; Customer Experience; Data Science; Documentation; LinkedIn; Programming Language Theory; Python; Syntax; Training; Video; Writing; Youtube
UHoRCKegWjg,Data Cleansing làm sạch dữ liệu thống kê sai khi xuất data từ phần mềm,Nguyễn Bảo Ninh,https://youtube.com/watch?v=UHoRCKegWjg,2021-07-13T04:44:44Z,"Danh sách bài giảng dạy tin học văn phòng Excel: + Bài 1.1 Làm quen, thao tác làm việc cơ bản với Excel: https://youtu.be/VqGGabVrRtk + Bài 1.2: Thao tác ...",,157,6,0,0,43.0,Data Cleansing,.NET Framework; C; Data Cleansing; Email; Facebook; Microsoft Excel; Youtube
UKAspXbBJXs,Database Consultants Australia : Data Cleansing,Saxall Video & Animation,https://youtube.com/watch?v=UKAspXbBJXs,2021-06-04T02:08:21Z,Some stories are better when they are animated. This animation was part of a series of short clips to explain the various services our client offer its customers.,en,33,1,0,0,3.0,Data Cleansing,Animation; Data Cleansing; Database; Editing; Instagram; Storytelling; Video; Youtube
UKR4BmxSdLU,Climate Change Prediction using Time Series | Machine Learning Training | Edureka | ML live 1,edureka!,https://youtube.com/watch?v=UKR4BmxSdLU,2021-04-29T06:19:43Z,"Edureka Data Science Master Program: https://www.edureka.co/masters-program/data-scientist-certification This Edureka video on ""Climate Change Prediction ...",en,1773,43,1,0,40.0,Time Series Analysis,.NET Framework; Artificial Intelligence (AI); Big Data; Blogging; Data Management; Data Science; Data Visualization; Dataset; Facebook; Information Technology (IT); Instagram; Investigational New Drug (IND); LinkedIn; Machine Learning; Python; Research; Statistics; Tableau; Time Series Analysis; Training; Twitter; Video
UKgCsjg_1iQ,Should you learn C++ in 2021?,Software Architecture Matters!!!,https://youtube.com/watch?v=UKgCsjg_1iQ,2020-12-07T13:06:22Z,Should you learn C++ in 2021? My Social Links 1. Twitter https://twitter.com/vikasnetdev 2.Linked In https://www.linkedin.com/in/vikas-kerni-ab38631/ 3.,en-US,359,7,3,2,35.0,C++,Blogging; C++; LinkedIn; Links; Twitter
UOXOLde9OaA,Best Power BI Course for Beginners | Learn in One Hour from Scratch | Simple and Easy Tutorials,Geek Decoders - Power BI Learning,https://youtube.com/watch?v=UOXOLde9OaA,2020-10-19T19:56:55Z,LearnPowerBI #PowerBIforBeginers #PowerBIDAX Be a Power BI PRO in 1 Hour. Follow Power BI beginner to advance course. Learn Power BI step by step ...,en,1442,30,1,3,15.0,Power BI,Analytical; Business Intelligence (BI); Dropbox; Facebook; Microsoft Access; Microsoft Excel; Microsoft Power BI; MySQL; Table; Transformer; Visualization; Writing; Youtube; jQuery
URUiVD37fns,Time Series modeling using Auto Time Series,AIEngineering,https://youtube.com/watch?v=URUiVD37fns,2020-12-31T04:52:53Z,datascience #timeseries #machinelearning In this video we will see how we can build a time series model using Auto Time Series. Auto_timeseries is a complex ...,en,2647,91,0,20,43.0,Time Series Analysis,Autoregressive Integrated Moving Average (ARIMA) Model; Data Science; Github; Modelling; Predictive Model; Scikit-learn; Time Series Model; Utility; Video
UYOmHW-5vwQ,Learn JavaScript In Arabic 2021 - #039 - Switch And If Condition Challenge,Elzero Web School,https://youtube.com/watch?v=UYOmHW-5vwQ,2021-06-28T21:08:55Z,Switch And If Condition Challenge Study Plan: https://elzero.org/javascript-bootcamp-2021-study-plan Code & Notice: ...,en-US,9356,497,1,89,46.0,JavaScript,Facebook; JavaScript; Twitter; Video
UYaUbuV1SQI,Convolutional Neural Network (CNN--7 Layers) Image Classification in Matlab (with Complete Code),Knowledge Amplifier,https://youtube.com/watch?v=UYaUbuV1SQI,2021-01-14T05:31:42Z,This example shows how to create and train a simple convolutional neural network for deep learning classification. Convolutional neural networks are essential ...,,3147,50,1,10,40.0,Matlab,Classification; Computer Vision; Convolutional Neural Network (CNN); Convolutional Neural Network (ConvNet); Data Science; Deep Learning; Image Processing; MATLAB; Machine Learning; Network Architecture; Signal Processing; Testing; Training; Video; Youtube
UYoMxpVI4Gw,Power BI Full Course | Power BI Tutorial For Beginners | Power BI Course | Simplilearn,Simplilearn,https://youtube.com/watch?v=UYoMxpVI4Gw,2021-06-25T15:26:24Z,"In this video on the Power BI full course, we'll learn the basics of Power BI and understand the different components of Power BI. You will learn to use DAX ...",en,9765,366,3,29,8.0,Power BI,Business Intelligence (BI); Chart; Dashboard; Data Modelling; Data Visualization; Dataset; Facebook; Graph; Instagram; LinkedIn; Microsoft Access; Microsoft Power BI; Tableau; Telegram; Training; Twitter; Video; Visualization; Web Architecture
UZu2kbhy4Ko,Graph Applications - Introduction to Graph Theory,Jere Vallie,https://youtube.com/watch?v=UZu2kbhy4Ko,2020-11-08T17:15:45Z,Link to this course: https://click.linksynergy.com/deeplink?id=Gw/ETjJoU9M&mid=40328&murl=https%3A%2F%2Fwww.coursera.org%2Flearn%2Fgraphs ...,,6,0,0,0,49.0,Graph Theory,Algorithm; Computer Science; Design; Discrete Mathematics; Economics; Fraction; Graph Theory; Information Technology (IT); Integrated Circuit; News; Programming; Python; Rally; Reporting; Research; Video
UZzYEA5UqN8,How to Contribute to an Open-source project with GitHub | Learn GitHub [ Step by Step Tutorial ],Academy Omen,https://youtube.com/watch?v=UZzYEA5UqN8,2021-03-31T07:00:17Z,"In this video, I will show you how to Contribute to an Open Source Project using GitHub. In general, we contribute to open-source projects following the ...",en-US,88,9,0,6,26.0,Github,Formatting; Git; Github; LinkedIn; Music; Operating System; Public Relations (PR); Template; Testing; Twitter; Video; Youtube
UeRkNU2zMUA,"Apache numbers, greetings and history",East Fork Lutheran School,https://youtube.com/watch?v=UeRkNU2zMUA,2020-10-02T15:55:54Z,,,2117,124,2,0,2.0,APACHE,Apache; History
UeSf5GXttBA,Dealing with DOUBLE HEADERS in Power BI #Shorts,How to Power BI,https://youtube.com/watch?v=UeSf5GXttBA,2021-09-27T09:00:11Z,Learn how to deal with DOUBLE HEADERS in Power BI in 1 Minute. Watch the full length video on this topic: https://youtu.be/VV7fRIkfVts Do you want to learn ...,en-US,1379,80,3,4,31.0,Power BI,Business Intelligence (BI); Consulting; Email; Facebook; Instagram; LinkedIn; Microsoft Power BI; Training; Twitter; Video
UevRZBRjy8k,Learn Machine Vision with FPE Automation and Cognex,"FPE Automation, Inc.",https://youtube.com/watch?v=UevRZBRjy8k,2021-01-25T21:42:14Z,"In this special one-day workshop, free to FPE Automation customers, you'll explore machine vision concepts. You can even bring your own part with you!",,23,1,0,0,48.0,Computer Vision,Automation; Engineering; Golang; Manufacturing; R; Training
Ugn9DfGpZRg,MongoDB Architecture | MongoDB Tutorial | MongoDB Full Course For Beginners | Intellipaat,Intellipaat,https://youtube.com/watch?v=Ugn9DfGpZRg,2021-03-17T18:15:16Z,"Intellipaat MongoDB course: https://intellipaat.com/mongodb-training/ In this MongoDB Tutorial video, you will learn what is database and types of databases, ...",en-IN,13918,456,6,17,14.0,MongoDB,Architecture; Big Data; Blogging; Facebook; Instagram; Investigational New Drug (IND); JavaScript Object Notation (JSON); LinkedIn; Microsoft Access; MongoDB; NoSQL; Python; Regular Expressions; Relational Database; Structured Query Language (SQL); Telegram; Training; Twitter; Video; Web Development
UgqpgQhwCyg,Let&#39;s Learn MongoDB Atlas! (with Ado Kukic) — Learn With Jason,Jason Lengstorf,https://youtube.com/watch?v=UgqpgQhwCyg,2021-08-26T21:56:50Z,"Mongo Atlas promises a fully managed solution for creating and administering databases. In this episode, Ado Kukic will teach us how it works and what we can ...",en-US,903,34,1,,23.0,MongoDB,Database; Github; Links; MongoDB Atlas; Music; Netlify
UhY5vPfQIrA,Decision Tree Regression Clearly Explained!,Normalized Nerd,https://youtube.com/watch?v=UhY5vPfQIrA,2021-02-04T13:00:22Z,"Here, I've explained how to solve a regression problem using Decision Trees in great detail. You'll also learn the math behind splitting the nodes. The next video ...",en,9017,294,9,36,6.0,Regressions,Decision Tree; Facebook; Instagram; Regression; Twitter; Video
UlBNIQEp_u8,Introduction to AWS Cloud Computing | AWS Tutorial for Beginners | Learn Cloud Computing,JanBask Training,https://youtube.com/watch?v=UlBNIQEp_u8,2021-01-05T18:20:05Z,"Cloud computing is the on-demand delivery of IT resources such as compute, databases, and storage via the Internet with pay-as-you-go pricing 0:52 What is ...",en,49,5,0,0,17.0,Cloud Technologies,Amazon Web Service (AWS); Database; Facebook; Golang; History; IBM Cloud Computing; Information Technology (IT); Internet; Twitter
UmnCZ7-9yDY,Java Tutorial for Beginners | Learn Java in 2 Hours,Apna College,https://youtube.com/watch?v=UmnCZ7-9yDY,2021-07-03T16:37:28Z,Link to Java Notes : https://docs.google.com/document/d/1oH3njzRKmyC_igBsCp4b2E3s7GrJdGfIilPAahDV5W8/edit?usp=sharing Timestamps 0:00 ...,,523777,23371,427,1643,2.0,Java,Arithmetic; Array; C++; Casting; Data Structure; Instagram; Java; Telegram; Variable; Youtube
